exit_week,trades,wins,losses,win_rate,gross_profit,gross_loss,net_pnl,avg_pnl,max_win,max_loss,profit_factor,avg_duration,cumulative_pnl
2025-03-17/2025-03-23,15,7,8,0.4666666666666667,12457.171913899567,5031.013071890868,7426.158842008697,495.0772561339132,3558.7357968091596,-1162.0171778155636,2.476076236712626,0 days 06:57:00,125249.79928807604
2025-03-24/2025-03-30,15,9,6,0.6,15229.184299792365,3930.7164175867656,11298.4678822056,753.2311921470399,3535.740265250169,-1076.985738706071,3.874404226072918,0 days 08:14:00,136548.26717028164
2025-03-31/2025-04-06,53,27,26,0.5094339622641509,35856.86294132819,18830.32959134219,17026.533349985995,321.25534622615083,9765.510065330225,-1496.1002101645634,1.904207930476929,0 days 02:19:48.679245283,153574.80052026763
2025-04-07/2025-04-13,60,30,30,0.5,34464.19969007103,20511.673961610646,13952.525728460387,232.5420954743398,7218.929309278024,-1535.581575870296,1.6802236499358234,0 days 00:56:15,167527.32624872803
2025-04-14/2025-04-20,9,8,1,0.8888888888888888,11809.512099491081,273.2852774418859,11536.226822049195,1281.8029802276883,3659.620100259744,-273.2852774418859,43.213129554709994,0 days 04:58:20,179063.5530707772
2025-04-21/2025-04-27,21,10,11,0.47619047619047616,13412.049552087346,6666.012176914572,6746.037375172775,321.2398750082274,2698.944711685144,-1150.6026150675339,2.0120049583070583,0 days 06:49:17.142857142,185809.59044595
2025-04-28/2025-05-04,8,6,2,0.75,10437.18963032093,1237.227183664949,9199.962446655982,1149.9953058319977,3564.182484149896,-1163.3971205397274,8.435952400757632,0 days 15:09:22.500000,195009.55289260598
2025-05-05/2025-05-11,9,6,3,0.6666666666666666,9877.90951964503,2398.0262561864693,7479.883263458561,831.0981403842845,3510.4523092507948,-969.9999994195423,4.11918322168568,0 days 13:05:00,202489.43615606453
2025-05-12/2025-05-18,16,8,8,0.5,11023.698726449802,4352.840282404628,6670.858444045172,416.92865275282327,3596.3008344173063,-1220.2568200730043,2.5325300289584733,0 days 08:26:15,209160.29460010972
2025-05-19/2025-05-25,15,9,6,0.6,8880.112275188721,2661.0361443684806,6219.076130820242,414.60507538801613,3343.444520235025,-1238.286443192436,3.337088184232897,0 days 09:10:00,215379.37073092995
2025-05-26/2025-06-01,17,4,13,0.23529411764705882,7402.485044283836,10846.032692998087,-3443.5476487142505,-202.5616263949559,3625.6949692964185,-1418.241989612561,0.6825062448007081,0 days 04:36:10.588235294,211935.8230822157
2025-06-02/2025-06-08,17,9,8,0.5294117647058824,12536.123354692578,5137.574677130495,7398.548677562084,435.2087457389461,2577.456095814668,-1553.9334088563735,2.440085865904029,0 days 08:05:17.647058823,219334.3717597778
2025-06-09/2025-06-15,17,8,9,0.47058823529411764,14630.848692067859,5839.028637180989,8791.82005488687,517.1658855815806,3602.4902254342664,-1460.2992935277825,2.505699081334092,0 days 08:53:49.411764705,228126.19181466466
2025-06-16/2025-06-22,16,10,6,0.625,7330.062035571402,3836.404356529272,3493.6576790421295,218.3536049401331,3517.2307878732313,-1186.3356767910886,1.9106593972807342,0 days 08:08:26.250000,231619.8494937068
2025-06-23/2025-06-29,13,7,6,0.5384615384615384,3731.2568029949134,3868.194138878103,-136.93733588318946,-10.533641221783805,1176.5968218283263,-1090.4042211491715,0.964599156359069,0 days 05:48:27.692307692,231482.91215782362
2025-06-30/2025-07-06,19,10,9,0.5263157894736842,13275.714273757858,5493.99116446731,7781.723109290547,409.56437417318665,3744.3038165568937,-1171.2394743267894,2.416406192936616,0 days 07:41:03.157894736,239264.63526711418
2025-07-07/2025-07-13,10,5,5,0.5,7215.008167846243,3842.310725780671,3372.6974420655724,337.2697442065572,3379.76474463936,-1074.3982113606023,1.8777784210516488,0 days 11:25:30,242637.33270917975
2025-07-14/2025-07-20,11,5,6,0.45454545454545453,7410.139729629356,4429.285861500347,2980.85386812901,270.98671528445544,3866.4190235631463,-1377.3817316577563,1.6729874660018658,0 days 12:53:10.909090909,245618.18657730878
